name1,img1,name2,img2,name3,img3,name4,img4,name5,img5,name6,img6,posneg,style,model
Shirt tank,5d76ab2112680f82d07e3d694a013985cfb595e3.jpg,Miniature backpack,86b67310a0030f2cd633ab2c9c6dbb339feb262a.jpg,Spike shoes,42fca2ec792dbdd5c3fc77eba7a286feb126e917.jpg,Ombre top,2f838bb5b30e35768bf9435b2e91d5f836d24fb1.jpg,Chain shirt,115a930e54ba009094d1140c62b961afd1b008ac.jpg,Knotted shirt,09918e3e6c88d45f3cc80488c608e44c13688367.jpg,positive,concert,NB
Swing skirt,4acd2c6473d9674348ea2f7ddc686ad9275660bf.jpg,White tee,696d87cf851efa2e03e59682dccf652e7a7cdb3f.jpg,Gray t shirt,a3ce20600f5579dbfe06ad51bd2206a423dfb078.jpg,Chain shirt,cfcd122cc94cb1f9ff63491a541eafabf16de35f.jpg,Tartan shorts,f880d44bb97d4492aa83c5300218405f5b25df29.jpg,Shearling coat,5dd4fd744052b89963d58aaa019de53ce89460d5.jpg,positive,concert,NB
Green top,92361ecfd386759238b98ff3dafa58b12a45ee9e.jpg,Pink dress,ef901242afa8e3d7a55365da2d50c019eda65303.jpg,Sun hat,b52b85aa9de249d7198a28203e0d0dd619dc4cfd.jpg,Bandeau bikini,5c4381f5e4e262da2eb895fd804d4563b7600401.jpg,Tankini swimsuit tops,53e08ed81e51fa2e1651305696b7f8ab362fa011.jpg,Swimsuits two piece,7ce7933cdb471104769b67801a7a17a6e2331b09.jpg,negative,concert,NB
Swim shirt,f949983f2c0489e3cf8e5e3db3b58063797126d5.jpg,Grey hat,190c61b7ea814c9078654b248713c3677ec8a591.jpg,Rose print top,109fb3c7c541a5a212680e59f3a4699b4cf2be8b.jpg,Off white sweater,817347f07104b5f13019e8d27003092da258fd3d.jpg,Sparkle shirt,9403f30521b5ed27e766a3269920899eeacd4bbe.jpg,Slogan shirts,b8d59ac93d2399f4daa2daa08119ebd313c7ef3f.jpg,positive,New York,NB
Long boots,20474f94187d7e3524f77661d47745c6f65edde3.jpg,Colorful jackets,e857690437df7503551f9a8aec7940fc408d2cb3.jpg,Cross body purse,77dff30132f843cf9cadea304f4af15bde3a8df0.jpg,Sparkle shirt,bc823faef5dcfbf7d63534e1067d46ee37430b2a.jpg,Leopard booties,91cfefe7a788eac9e3958667d8452eef4ac90ff9.jpg,Floral blazer,5232c8530e67c99feb453fc1c0e6690d495bc72e.jpg,positive,New York,NB
Hip belt,11994045c58ffbce5f0cc63bf5c7a10c363dcd5f.jpg,14k pendant,d7a9ad14ed82e962a2f8066dc6b4168e17c2f1e1.jpg,Leopard booties,dbe897dc1b81cca000400cac3bf5d05da312c9aa.jpg,Floral blazer,cb29ff069bb52e6906b589b936384151ee5ae7d7.jpg,Grey hat,a2c20b0f25424713c011413a9784c203f14fe6c5.jpg,Lightweight coat,8afbe808d5b18639b139dbf3bd95d0be65c99356.jpg,positive,New York,NB
Shift dress,d2916c21c7b14eaf1f1f36e0fca3fb6f227a7b9f.jpg,Bandeau bikini,397cac21d470d26fc7fec68a095da3044fd99ce4.jpg,Floral shorts,3ba782a42f8bcb6ca2f7657555a548bae402d253.jpg,Leather wallet,349625947e5b39ad3869f242199f10a62dba33ba.jpg,Cocktail dresses,fcffba252555912743ed60fed12f2e6ab9090ec1.jpg,T strap shoes,6712da03ad24fa70190b1304b928e3b468105dfd.jpg,negative,New York,NB
Black and white striped shirt,19b0b2bc78be4c06e7f011f747eb80bf9d8f68c3.jpg,Tie scarves,9eea1a16d1ebbb933f96fc3137bc9b4cc2ea05c2.jpg,Fur jacket,8e6f9579020f14c1b2b1a8a14e01f6c05d526ad7.jpg,Brocade skirt,34361f2b487c7cf26b7e656757f6b80d2bd1a07b.jpg,Wool blend jacket,a978991b1a23b213766f7e11e37542a9a507c896.jpg,Loop belt,9b2ac351bd68b9ed169b20926316a8b3464e9a2e.jpg,positive,paris,NB
Tie scarves,4d6ec021407bc269c6e3c16e934752dfbe6cbff6.jpg,Twill skirt,c3164a270254b9f29a76d9ef65738908aca2ed2d.jpg,Embellished jacket,e3f13c9d2d42b69caa608554004e8105daffe1f0.jpg,Sequin jacket,b2adc71fdb7bdc919f8eaa5b50f02f3b9a3da878.jpg,Gingham top,619af939f32137772bfdb8f8c1fa05dfa71571a5.jpg,Loop belt,22d4be04371b323f799533c9a629ae4f32c8d416.jpg,positive,paris,NB
Black and white striped shirt,cb127a891084f8fe57104350a914a2ed785c4241.jpg,Letter shirts,32cc6b1f9a483c23c576f929a084b59844c68549.jpg,Fur jacket,c6b4b01fda89d64b7b5a5a26ba857a27f7685d72.jpg,Elbow sleeve tops,bfc6511483b40b9daf5a5164f56221514d3c7e49.jpg,Pleated coat,ce07234c6c6a3802019bc070da02478b5e856b6a.jpg,Wool shorts,ada047cc67b4b34adb380105f3c5ddf5b02a8399.jpg,positive,paris,NB
Bikini swimsuit,296101be842cc6f1054e8f4f3618c322477cdb54.jpg,Grey shirt,721979ef803e322857d657a8bc830955433d9b07.jpg,Triangle bathing suits,4474bf156dcd2625f8eba92051b0c09327ef5611.jpg,Strappy top,caf9ac7a40bbc859903705d3aac107d38d2a4217.jpg,Swimsuits two piece,3b4412e2d24b590495379a8935d0694c01912cf2.jpg,Bralette tops,ccdc51a88407f659b229d84055ac39ac48c5bacc.jpg,negative,paris,NB
Crepe jacket,ab87877183f02ff86c32277b783c6899fcc5894f.jpg,Orange jacket,c9b2417811dd055315410cb38eaa3e2663d085fb.jpg,Tan jacket,3e9fd76840e02c50d86dc7ed3b477db79596c40a.jpg,Lapel vest,02630cdf6f8eb3004b92c973373d51bea6987938.jpg,Wrap sweater,8a19a84f023c1fdab61cf7f12944432ff0fdaca4.jpg,Flower hat,f4b235fc71f0a497008a365942362b7a8004cd7a.jpg,positive,classy,NB
Wool blend coat,ea25a8c912c3b8da64d991943bfc13f1dab198d6.jpg,Foldable bag,1aef7da7b9da98cc232939d0db6341351ad72c4e.jpg,3/4 sleeve jacket,a1665b3772ccff7eaef98c60f41e7351c9067115.jpg,Lapel vest,e9f4db214b49d62ee93a3036da9bf9867aa67c79.jpg,Flower hat,c49fddf0f11f80b167de3f880cd8465941f03762.jpg,Embellished flats,4096d3b9c0463dee1d00056a94f92e91b93fbe95.jpg,positive,classy,NB
Sling purse,670b479a4306f6a47bb9a86b0fe67452146a4366.jpg,Gold skirt,63284908461c50078ad5dbf4143c50f3630fd64c.jpg,Stretch knit skirt,1372c59e7f59e4aee75556c06ded2dd757784582.jpg,Lycra shirt,adb05778e74bf39a4bb81cfd32bed4ce74519870.jpg,Faux coat,c1da83acbf985ab645e0f2bbafdbf87ce3cd93dd.jpg,Elbow sleeve tops,4ecedc49cc9f0e259ba0956bdfa9550e367b0b7d.jpg,positive,classy,NB
Black shorts,09e1da25c6ad7a0ca2b07e8ab5587b639b7a0e73.jpg,Bandeau bikini,6156b3fc001f00456510493f27cf7fe1955a7ccd.jpg,High top shoes,7b6cc1201edacdc8b4b7431e4b0008000f851db2.jpg,Circle sunglasses,482df31af2a29c3db0322b49f7c37797aac398d5.jpg,Zipper shorts,d103e075ca63a889f8bb748a457e9001cf7949f7.jpg,Black bikini,514b779bf01ba43060400fdb20e6b918af59e2b5.jpg,negative,classy,NB
